# Rime user dictionary
#@/db_name	rime_ice
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	5607
#@/user_id	952a2cbd-9053-440b-94ce-ebe56d869986
ai 	唉	c=8 d=2.61297 t=5607
lian dao 	练到	c=1 d=0.927743 t=5607
lian er 	脸儿	c=0 d=0.0985112 t=5607
lian jie 	连接	c=7 d=5.51847 t=5607
lian jie 	链接	c=6 d=4.52062 t=5607
lian jie dao 	连接到	c=1 d=0.995012 t=5607
lian xi shang 	联系上	c=1 d=0.88692 t=5607
liang 	两	c=1 d=0.946485 t=5607
liang dao ti 	两道题	c=1 d=0.895834 t=5607
liang dao ti 	良导体	c=1 d=0.891366 t=5607
liang fen 	两份	c=1 d=0.99005 t=5607
liang ge 	两个	c=5 d=2.60143 t=5607
liang kuai 	两块	c=2 d=1.42441 t=5607
liang le 	亮了	c=1 d=1 t=5607
liang tian 	两天	c=1 d=0.843665 t=5607
liang xiao shi 	两小时	c=1 d=0.625002 t=5607
liang zhe 	亮着	c=1 d=0.965605 t=5607
liao 	了	c=1 d=1 t=5600
liao 	聊	c=1 d=0.535261 t=5607
liao liao 	聊聊	c=1 d=0.519442 t=5607
lie biao 	列表	c=1 d=0.941765 t=5607
lin se 	吝啬	c=1 d=0.771052 t=5607
ling chen 	凌晨	c=0 d=0.0869358 t=5607
ling wai 	另外	c=1 d=0.955997 t=5607
liu lan 	浏览	c=1 d=0.895834 t=5607
liu lan qi 	浏览器	c=3 d=2.16686 t=5607
liu liang 	流量	c=3 d=2.53217 t=5607
liu zai 	留在	c=1 d=0.995012 t=5607
long 	龙	c=7 d=5.33092 t=5607
lou xia 	楼下	c=1 d=0.951229 t=5607
lu 	路	c=1 d=0.99005 t=5607
lu 	露	c=1 d=0.477114 t=5607
lu chu 	露出	c=1 d=0.995012 t=5607
lu da chang 	卤大肠	c=1 d=0.826959 t=5607
lu jing 	路径	c=3 d=2.54301 t=5607
lu you 	路由	c=1 d=1.04037 t=5607
lu you biao 	路由表	c=1 d=0.918512 t=5607
luan 	乱	c=1 d=0.97531 t=5607
luan gai 	乱改	c=1 d=0.937067 t=5607
luan qi ba zao 	乱七八糟	c=1 d=0.516851 t=5607
lun huan 	轮换	c=1 d=0.904837 t=5607
lun zhuan 	轮转	c=1 d=0.506617 t=5607
luo ji 	逻辑	c=4 d=3.30743 t=5607
lv shu 	吕树	c=2 d=1.92168 t=5607
ma 	吗	c=43 d=10.6319 t=5607
ma 	嘛	c=1 d=0.985112 t=5607
ma 	马	c=1 d=0.955997 t=5607
ma ke 	马克	c=1 d=0.818731 t=5607
ma lu ya zi 	马路牙子	c=0 d=0.0794534 t=5607
ma lu ya zi ge 	马路牙子哥	c=1 d=0.798516 t=5607
mai 	买	c=1 d=0.985112 t=5607
mai che 	买车	c=0 d=0.0715338 t=5607
mai che ma 	买车吗	c=1 d=0.718924 t=5607
mai de 	买的	c=1 d=0.386741 t=5607
mai de shi 	买的是	c=1 d=0.806541 t=5607
mai dong xi 	买东西	c=2 d=1.57732 t=5607
mai le 	买了	c=2 d=1.02393 t=5607
man 	满	c=0 d=0.0826959 t=5607
man gao 	蛮高	c=0 d=0.0778801 t=5607
man gao de 	蛮高的	c=1 d=0.782705 t=5607
man leng de 	满冷的	c=1 d=0.831104 t=5607
man man 	慢慢	c=1 d=0.630356 t=5607
man man hao 	慢慢好	c=1 d=0.895834 t=5607
man xing 	慢性	c=2 d=1.62564 t=5607
mang shu 	忙鼠	c=1 d=0.965605 t=5607
me 	么	c=4 d=2.58549 t=5607
me yi si 	么意思	c=0 d=0.0985112 t=5607
mei 	妹	c=1 d=1 t=5607
mei 	没	c=1 d=0.985112 t=5607
mei ban fa ya 	没办法呀	c=1 d=0.99005 t=5607
mei beng zhu 	没绷住	c=1 d=0.690734 t=5607
mei ci 	每次	c=5 d=3.1547 t=5607
mei fan ying 	没反应	c=1 d=0.923116 t=5607
mei ge 	每个	c=5 d=3.47582 t=5607
mei guo 	没过	c=1 d=0.865022 t=5607
mei hang 	每行	c=1 d=0.826959 t=5607
mei hao 	美好	c=1 d=0.980199 t=5607
mei kan 	没看	c=1 d=0.467666 t=5607
mei kan dao 	没看到	c=1 d=0.951229 t=5607
mei kan dong 	没看懂	c=3 d=1.90299 t=5607
mei kan jian 	没看见	c=2 d=1 t=5607
mei qian 	没钱	c=1 d=0.562705 t=5607
mei qu 	没去	c=1 d=0.946485 t=5607
mei ri 	每日	c=1 d=0.97531 t=5607
mei shi 	没事	c=3 d=1.24106 t=5607
mei shi 	美食	c=1 d=0.774916 t=5607
mei shi mei shi 	没事没事	c=1 d=0.600496 t=5607
mei tai 	每台	c=1 d=0.726149 t=5607
mei ting dong 	没听懂	c=1 d=0.927743 t=5607
mei xiang dao 	没想到	c=1 d=0.794534 t=5607
mei xie 	没写	c=1 d=0.748264 t=5607
mei yi hang 	每一行	c=5 d=4.21432 t=5607
mei yong 	没用	c=1 d=0.97531 t=5607
mei you 	没有	c=32 d=9.00639 t=5607
mei you di wei 	没有地位	c=1 d=0.211189 t=5607
mei zhao dao 	没找到	c=1 d=0.941765 t=5607
mei zuo hao 	没做好	c=1 d=0.900325 t=5607
men 	们	c=1 d=0.960789 t=5607
meng le 	懵了	c=0 d=0.0995012 t=5607
mi ma 	密码	c=2 d=1.98012 t=5607
mi yao 	密钥	c=0 d=0.0946485 t=5607
mi yao ma 	密钥吗	c=1 d=0.951229 t=5607
mian 	面	c=0 d=0.0891366 t=5607
mian ban 	面板	c=2 d=1.77526 t=5607
mian fei 	免费	c=2 d=1.79777 t=5607
mian guan 	面馆	c=1 d=0.946485 t=5607
mian huai 	缅怀	c=1 d=0.951229 t=5607
ming 	名	c=1 d=0.909373 t=5607
ming bai 	明白	c=0 d=0.099005 t=5607
ming cheng 	名称	c=3 d=2.44164 t=5607
ming ling 	命令	c=3 d=2.23852 t=5607
ming ming 	命名	c=2 d=1.84715 t=5607
ming ming 	明明	c=1 d=0.913931 t=5607
ming tian 	明天	c=6 d=2.31475 t=5607
ming tian de 	明天的	c=1 d=0.882497 t=5607
ming tian jian 	明天见	c=1 d=0.822835 t=5607
ming zi 	名字	c=2 d=1.56684 t=5607
mo 	摸	c=0 d=0.0477114 t=5607
mo bu dao 	摸不到	c=1 d=0.67368 t=5607
mo fei 	墨菲	c=1 d=1 t=5607
mo kuai 	模块	c=6 d=3.66805 t=5607
mo ren 	默认	c=6 d=3.80398 t=5607
mo ren de 	默认的	c=1 d=1 t=5586
mo wan 	抹完	c=1 d=0.960789 t=5607
mo xing 	模型	c=3 d=2.43071 t=5607
mu biao 	目标	c=1 d=0.606531 t=5607
mu di shi 	目的是	c=1 d=0.946485 t=5607
mu lu 	目录	c=0 d=0.0980199 t=5607
mu lu hou 	目录后	c=1 d=0.985112 t=5607
mu lu xia 	目录下	c=1 d=0.878095 t=5607
mu qian 	目前	c=4 d=2.82244 t=5607
na 	拿	c=1 d=0.909373 t=5607
na 	那	c=13 d=4.41923 t=5607
na chu lai 	拿出来	c=1 d=0.970446 t=5607
na fen 	那份	c=2 d=1.86018 t=5607
na ge 	哪个	c=9 d=5.20832 t=5607
na ge 	拿个	c=1 d=0.927743 t=5607
na ge 	那个	c=4 d=2.288 t=5607
na kuai 	那块	c=1 d=0.955997 t=5607
na li 	哪里	c=14 d=5.53654 t=5607
na li de 	哪里的	c=1 d=0.955997 t=5607
na li de 	那里的	c=1 d=0.900325 t=5607
na liu lan qi 	那浏览器	c=1 d=0.755784 t=5607
na ni 	那你	c=1 d=0.546074 t=5607
na shang 	拿上	c=0 d=0.0913931 t=5607
na shang dian nao 	拿上电脑	c=1 d=0.918512 t=5607
na shou 	那首	c=1 d=0.985112 t=5607
na shui jiao ba 	那睡觉吧	c=1 d=0.588605 t=5607
na tai gao xiao le 	那太搞笑了	c=1 d=0.722527 t=5607
na wan 	那晚	c=0 d=0.0574072 t=5607
na wan an ba 	那晚安吧	c=1 d=0.57695 t=5607
na wei sha 	那为啥	c=2 d=1.7474 t=5607
na wei shen me 	那为什么	c=2 d=1.59783 t=5607
na wo 	那我	c=15 d=6.57125 t=5607
na wo ba 	那我把	c=1 d=0.869358 t=5607
na wo yao 	那我要	c=4 d=2.66367 t=5607
na wo yao shui 	那我要睡	c=1 d=0.99005 t=5607
na xie 	哪些	c=4 d=3.30302 t=5607
na yang 	那样	c=1 d=0.755784 t=5607
na yao 	那要	c=1 d=0.97531 t=5607
na zai 	那在	c=1 d=0.794534 t=5607
na zhe 	那这	c=0 d=0.150478 t=5607
na zhe ge 	那这个	c=2 d=1.65945 t=5607
na zhe ge ne 	那这个呢	c=1 d=0.99005 t=5607
na zhe he 	那这和	c=1 d=0.932394 t=5607
na zhe yi tiao 	那这一条	c=2 d=1.63748 t=5607
na zhong 	那种	c=1 d=0.904837 t=5607
nan de 	男的	c=1 d=0.980199 t=5607
nan nv 	男女	c=1 d=0.951229 t=5607
nan sheng 	男生	c=1 d=0.856415 t=5607
nan shou 	难受	c=1 d=0.444858 t=5607
nao zi 	脑子	c=1 d=0.909373 t=5607
ne 	呢	c=17 d=5.86357 t=5607
ne ni 	呢你	c=1 d=0.594521 t=5607
nei he 	内核	c=1 d=0.852144 t=5607
nei rong 	内容	c=1 d=0.726149 t=5607
nei xin 	内心	c=1 d=0.453845 t=5607
neng 	能	c=11 d=4.21033 t=5607
neng ba 	能把	c=1 d=0.865022 t=5607
neng bu neng 	能不能	c=1 d=0.937067 t=5607
neng bu neng yong 	能不能用	c=1 d=0.946485 t=5607
neng gou 	能够	c=1 d=0.697676 t=5607
neng guo wan 	能过完	c=1 d=0.650509 t=5607
neng jie shou 	能接受	c=1 d=0.489192 t=5607
neng jin ru 	能进入	c=1 d=0.904837 t=5607
neng pao 	能跑	c=0 d=0.0937067 t=5607
neng xian shi 	能显示	c=1 d=0.985112 t=5607
neng yong 	能用	c=3 d=2.15418 t=5607
neng yong le 	能用了	c=1 d=1 t=5607
neng zai 	能在	c=2 d=1.56699 t=5607
ni 	你	c=9 d=4.39619 t=5607
ni bang wo 	你帮我	c=2 d=1.5574 t=5607
ni bei 	你被	c=1 d=0.778801 t=5607
ni bie 	你别	c=2 d=1.74745 t=5607
ni bie hui wo le 	你别回我了	c=1 d=0.509156 t=5607
ni bu shi 	你不是	c=2 d=1.70686 t=5607
ni bu xi huan 	你不喜欢	c=0 d=0.0774916 t=5607
ni bu xi huan de 	你不喜欢的	c=1 d=0.778801 t=5607
ni bu yong 	你不用	c=1 d=0.904837 t=5607
ni bu zhi dao 	你不知道	c=1 d=0.704688 t=5607
ni chong xin 	你重新	c=1 d=0.955997 t=5607
ni de 	你的	c=16 d=6.95427 t=5607
ni du 	你读	c=0 d=0.0644036 t=5607
ni du bu dong 	你读不懂	c=1 d=0.647265 t=5607
ni gei 	你给	c=1 d=0.946485 t=5607
ni gei wo 	你给我	c=2 d=1.7871 t=5607
ni hai ji de 	你还记得	c=1 d=0.360595 t=5607
ni hai yao 	你还要	c=1 d=0.97531 t=5607
ni hao 	你好	c=6 d=5.04047 t=5607
ni he wo 	你和我	c=1 d=0.516851 t=5607
ni hen 	你很	c=1 d=0.826959 t=5607
ni jiao wo 	你教我	c=1 d=0.99005 t=5607
ni jue de 	你觉得	c=1 d=0.207008 t=5607
ni kai xin 	你开心	c=1 d=0.427415 t=5607
ni kan wo 	你看我	c=1 d=0.852144 t=5607
ni kan wo de 	你看我的	c=1 d=0.810584 t=5607
ni kuai 	你快	c=0 d=0.066365 t=5607
ni kuai qu 	你快区	c=1 d=0.666977 t=5607
ni le 	你了	c=1 d=0.546074 t=5607
ni ma 	尼马	c=1 d=0.650509 t=5607
ni mai 	你卖	c=0 d=0.0965605 t=5607
ni mai le 	你卖了	c=1 d=0.970446 t=5607
ni men 	你们	c=1 d=0.944796 t=5607
ni ming tian 	你明天	c=1 d=0.913931 t=5607
ni na 	你那	c=1 d=0.585669 t=5607
ni ne 	你呢	c=0 d=0.0447088 t=5607
ni qu 	你去	c=2 d=0.935639 t=5607
ni sha shi hou 	你啥时候	c=1 d=0.882497 t=5607
ni shen me 	你什么	c=1 d=0.88692 t=5607
ni shi 	你是	c=2 d=1.8534 t=5607
ni shi shen me 	你是什么	c=1 d=0.369723 t=5607
ni shi wo 	你是我	c=1 d=0.433874 t=5607
ni shuo 	你说	c=1 d=0.484325 t=5607
ni tai 	你太	c=0 d=0.0814647 t=5607
ni tai cai 	你太菜	c=1 d=0.818731 t=5607
ni teng 	你疼	c=1 d=0.729789 t=5607
ni wei 	你为	c=0 d=0.067032 t=5607
ni wei shen 	你为神	c=1 d=0.67368 t=5607
ni xiang 	你想	c=1 d=0.985112 t=5607
ni ya 	你呀	c=0 d=0.0856415 t=5607
ni yong 	你用	c=2 d=1.62274 t=5607
ni yuan 	逆远	c=4 d=3.7606 t=5607
ni zai 	你再	c=1 d=0.562705 t=5607
ni zai 	你在	c=3 d=1.54483 t=5607
ni zhe me wen 	你这么问	c=1 d=0.970446 t=5607
ni zhen de 	你真的	c=1 d=0.970446 t=5607
ni zhi shi 	你只是	c=1 d=0.394554 t=5607
ni zui hou 	你最后	c=1 d=0.752014 t=5607
ni zui xi huan de 	你最喜欢的	c=1 d=0.843665 t=5607
ni zuo le 	你做了	c=1 d=0.923116 t=5607
nian chu 	年初	c=1 d=0.382893 t=5607
nie 	捏	c=1 d=0.524663 t=5607
niu ban jin 	牛板筋	c=1 d=0.822835 t=5607
niu nan 	牛腩	c=1 d=0.970446 t=5607
niu rou 	牛肉	c=1 d=0.980199 t=5607
niu rou bing 	牛肉饼	c=1 d=0.951229 t=5607
nong du 	浓度	c=1 d=0.960789 t=5607
nong liang ge 	弄两个	c=1 d=0.839457 t=5607
nu li 	努力	c=1 d=0.786628 t=5607
o 	哦	c=2 d=1.66024 t=5607
ou er 	偶尔	c=1 d=0.882497 t=5607
pa 	怕	c=0 d=0.0923116 t=5607
pa chui de 	怕吹得	c=1 d=0.927743 t=5607
pa ni 	怕你	c=1 d=0.810584 t=5607
pa zhou 	琶洲	c=1 d=0.56836 t=5607
pai 	牌	c=2 d=1.97025 t=5607
pan duan 	判断	c=3 d=2.13959 t=5607
pan li 	盘里	c=1 d=0.831104 t=5607
pao 	跑	c=2 d=1.76628 t=5607
pao bu 	跑步	c=1 d=0.909373 t=5607
pao cheng gong ma 	跑成功吗	c=1 d=0.99005 t=5607
pao dao 	跑到	c=1 d=0.913931 t=5607
pao dian 	泡点	c=1 d=0.826959 t=5607
pao pao 	跑跑	c=1 d=0.71177 t=5607
pao yi ge 	跑一个	c=1 d=0.831104 t=5607
pao zai 	跑在	c=1 d=0.946485 t=5607
pei 	呸	c=1 d=0.733447 t=5607
pei 	配	c=1 d=0.974173 t=5607
pei ban 	陪伴	c=2 d=0.521184 t=5607
pei huan jing 	配环境	c=1 d=0.965605 t=5607
pei lun 	培论	c=1 d=0.802519 t=5607
pei pei pei 	呸呸呸	c=1 d=0.839457 t=5607
pei zhi 	配置	c=54 d=20.6385 t=5607
pei zhi guo cheng 	配置过程	c=1 d=0.960789 t=5607
pei zhi hou 	配置后	c=1 d=0.980199 t=5607
pei zhi le 	配置了	c=1 d=0.927743 t=5607
pei zhi wan 	配置完	c=1 d=0.941765 t=5607
pei zhi wan hou 	配置完后	c=1 d=0.970446 t=5607
pei zhi wen jian 	配置文件	c=3 d=2.41375 t=5607
pi feng 	披风	c=1 d=0.366045 t=5607
pi fu 	皮肤	c=6 d=4.82948 t=5607
pi liang 	批量	c=3 d=2.67713 t=5607
pi qi 	脾气	c=1 d=0.522046 t=5607
pian yi 	便宜	c=2 d=1.64156 t=5607
pian yi 	偏移	c=2 d=1.83341 t=5607
piao liang 	漂亮	c=1 d=0.941765 t=5607
ping 	平	c=2 d=1.49728 t=5607
ping dan 	平淡	c=1 d=0.722527 t=5607
ping gu 	评估	c=1 d=0.882497 t=5607
ping gu qi 	评估期	c=1 d=1 t=5607
ping heng 	平衡	c=1 d=0.951229 t=5607
ping mu 	屏幕	c=3 d=2.22147 t=5607
po 	破	c=1 d=0.995012 t=5607
po po 	婆婆	c=1 d=0.941765 t=5607
qi 	其	c=1 d=0.283654 t=5607
qi 	器	c=4 d=2.46042 t=5607
qi 	期	c=1 d=0.912758 t=5607
qi bu dao 	起不到	c=2 d=1.38144 t=5607
qi cheng zhuan he 	起承转合	c=1 d=0.740818 t=5607
qi dong 	启动	c=8 d=5.80506 t=5607
qi fa 	启发	c=1 d=0.412714 t=5607
qi fei le 	起飞了	c=0 d=0.0941765 t=5607
qi lai 	起来	c=1 d=0.726149 t=5607
qi ni 	气你	c=0 d=0.0946485 t=5607
qi ni wan de 	气你玩的	c=1 d=0.951229 t=5607
qi shi 	其实	c=3 d=1.38356 t=5607
qi shi mei you 	其实没有	c=1 d=0.444858 t=5607
qi shi shi 	其实是	c=1 d=0.655195 t=5607
qi shi shi wo 	其实是我	c=1 d=0.579842 t=5607
qi shi wo 	其实我	c=1 d=0.794534 t=5607
qi shi ya 	其实呀	c=1 d=0.425283 t=5607
qi ta 	其他	c=1 d=0.847894 t=5607
qi ta di fang 	其他地方	c=1 d=0.951229 t=5607
qi tian 	七天	c=1 d=0.995012 t=5607
qi yong 	启用	c=4 d=3.50972 t=5607
qi zhong 	其中	c=2 d=1.82102 t=5607
qian 	前	c=2 d=1.26724 t=5607
qian 	钱	c=2 d=1.32469 t=5607
qian dao 	签到	c=1 d=1 t=5607
qian duan 	前端	c=1 d=0.865022 t=5607
qian liang tian 	前两天	c=1 d=0.481909 t=5607
qian mian 	前面	c=0 d=0.0995012 t=5607
qian mian ma 	前面吗	c=1 d=1 t=5607
qian yao 	前摇	c=1 d=0.895834 t=5607
qian yi 	迁移	c=3 d=2.64442 t=5607
qian zhui 	前缀	c=0 d=0.1 t=5580
qian zhui de 	前缀的	c=1 d=1 t=5581
qiang 	强	c=1 d=0.932394 t=5607
qiang qiang 	强强	c=1 d=0.763379 t=5607
qiang zhi 	强制	c=1 d=0.429557 t=5607
qie huan 	切换	c=4 d=3.54865 t=5607
qie huan dao 	切换到	c=2 d=1.63846 t=5607
qin ai de 	亲爱的	c=1 d=0.618783 t=5607
qing chu 	清除	c=1 d=0.980199 t=5607
qing diao 	清掉	c=1 d=1 t=5607
qing kuang xia 	情况下	c=1 d=0.960789 t=5607
qing ni 	请你	c=2 d=1.76521 t=5607
qing ni bang 	请你帮	c=1 d=0.826959 t=5607
qing shan 	青山	c=1 d=1 t=5607
qiu 	求	c=5 d=3.10538 t=5607
qiu zhu 	求助	c=0 d=0.0726149 t=5607
qu 	区	c=10 d=3.33718 t=5607
qu 	去	c=9 d=3.01854 t=5607
qu 	取	c=2 d=1.75726 t=5607
qu bei jing 	去北京	c=1 d=0.932394 t=5607
qu bian xie 	去编写	c=1 d=0.955997 t=5607
qu bie 	区别	c=14 d=7.40941 t=5607
qu chong 	去重	c=2 d=1.77345 t=5607
qu dong 	驱动	c=2 d=1.66777 t=5607
qu dong qi 	驱动器	c=1 d=0.913931 t=5607
qu fen 	区分	c=1 d=0.891366 t=5607
qu ni na 	去你那	c=2 d=1.37837 t=5607
qu shen zhen 	去深圳	c=1 d=0.790571 t=5607
qu shuang 	去爽	c=1 d=0.965605 t=5607
qu tiao zheng 	去调整	c=1 d=0.960789 t=5607
qu xiao yi yuan 	去校医院	c=1 d=0.701173 t=5607
qu yi yuan 	去医院	c=1 d=0.574072 t=5607
qu yu 	区域	c=0 d=0.099005 t=5607
qu yu li 	区域里	c=1 d=0.995012 t=5607
qu yu nei 	区域内	c=1 d=0.847894 t=5607
quan bu 	全部	c=1 d=0.995012 t=5607
quan cheng 	全程	c=1 d=0.937067 t=5607
quan ping 	全屏	c=1 d=0.995012 t=5607
quan qin 	全勤	c=1 d=0.918512 t=5607
quan xian 	权限	c=1 d=0.965605 t=5607
quan xuan 	全选	c=1 d=0.995012 t=5607
quan yang 	全羊	c=1 d=0.744532 t=5607
que 	缺	c=0 d=0.0985112 t=5607
que ding 	确定	c=2 d=1.46978 t=5607
que shao 	缺少	c=1 d=0.937067 t=5607
que shi 	确实	c=1 d=0.951229 t=5607
que shi bu lai 	确实不来	c=1 d=0.891366 t=5607
qun hao 	群号	c=1 d=0.794534 t=5607
ran hou 	然后	c=23 d=7.15475 t=5607
rang 	让	c=10 d=4.23416 t=5607
rang ni 	让你	c=2 d=0.951229 t=5607
rang ni kuai le 	让你快乐	c=1 d=0.941765 t=5607
rang wo 	让我	c=2 d=1.68913 t=5607
rang wo de 	让我的	c=2 d=1.76587 t=5607
rang zhe ge 	让这个	c=1 d=0.814647 t=5607
rao ming 	饶命	c=1 d=0.941765 t=5607
re qing 	热情	c=0 d=0.0644036 t=5607
re qing de ren 	热情的人	c=1 d=0.647265 t=5607
ren 	人	c=3 d=2.39381 t=5607
ren he 	任何	c=1 d=0.965605 t=5607
ren jia 	人家	c=1 d=0.97531 t=5607
ren tong 	认同	c=1 d=0.733447 t=5607
ren wu 	任务	c=3 d=1.23419 t=5607
ren zhen 	认真	c=3 d=1.51288 t=5607
ren zheng 	认证	c=2 d=1.69058 t=5607
reng ran 	仍然	c=1 d=0.965605 t=5607
ri bao 	日报	c=2 d=0.854776 t=5607
ri qi 	日期	c=1 d=0.965605 t=5607
ri zhi 	日志	c=2 d=1.82535 t=5607
rong liang 	容量	c=1 d=0.831104 t=5607
rong qi 	容器	c=4 d=2.96195 t=5607
rong qi li 	容器里	c=1 d=0.767206 t=5607
rong qi nei 	容器内	c=1 d=0.802519 t=5607
rong si 	熔丝	c=1 d=0.980199 t=5607
ru guo 	如国	c=2 d=1.79814 t=5607
ru guo 	如果	c=1 d=0.980199 t=5607
ru he 	如何	c=55 d=12.5227 t=5607
ru he wo 	如何我	c=1 d=0.951229 t=5607
ruan jian 	软件	c=7 d=4.65221 t=5607
ruan jian bao 	软件包	c=2 d=1.82877 t=5607
ruan jian gong cheng 	软件工程	c=2 d=1.23771 t=5607
ruan jian xue yuan 	软件学院	c=3 d=2.10936 t=5607
ruan lian jie 	软链接	c=6 d=4.5936 t=5607
run fu 	润肤	c=1 d=0.965605 t=5607
ruo wu 	若无	c=1 d=0.579842 t=5607
san jia 	三家	c=0 d=0.0913931 t=5607
sao miao 	扫描	c=1 d=0.970446 t=5607
sha 	啥	c=1 d=0.995012 t=5607
sha de 	啥的	c=1 d=0.860708 t=5607
sha niao 	傻鸟	c=1 d=0.995012 t=5607
sha shi 	啥事	c=1 d=0.99005 t=5607
sha ye 	啥也	c=1 d=0.873716 t=5607
sha yi 	杀意	c=1 d=0.882497 t=5607
sha yi si 	啥意思	c=10 d=6.42798 t=5607
shan chu 	删除	c=5 d=3.28599 t=5607
shan diao 	删掉	c=1 d=0.946485 t=5607
shan diao le 	删掉了	c=2 d=1.90032 t=5607
shan dong 	山东	c=1 d=0.737123 t=5607
shan yao 	闪耀	c=1 d=0.763379 t=5607
shang 	上	c=6 d=3.53342 t=5607
shang ban 	上班	c=4 d=2.96467 t=5607
shang bu liao wang 	上不了网	c=1 d=0.980199 t=5607
shang de 	上的	c=1 d=0.88692 t=5607
shang di 	上帝	c=1 d=0.932394 t=5607
shang huo 	上火	c=1 d=0.847894 t=5607
shang kou 	伤口	c=3 d=2.58408 t=5607
shang mian de 	上面的	c=1 d=0.918512 t=5607
shang qu 	上去	c=2 d=1.53907 t=5607
shang wang 	上网	c=2 d=1.41511 t=5607
shang xia 	上下	c=2 d=1.78543 t=5607
shang xia wen 	上下文	c=1 d=0.900325 t=5607
shang xin 	伤心	c=1 d=0.650509 t=5607
shang zhou 	上周	c=1 d=0.904837 t=5607
shao ji 	烧鸡	c=2 d=1.94575 t=5607
shao kao 	烧烤	c=1 d=0.940533 t=5607
shao zhe teng 	少折腾	c=1 d=0.955997 t=5607
she 	射	c=0 d=0.0985112 t=5607
she bei 	设备	c=8 d=4.67251 t=5607
she ding 	设定	c=1 d=0.759572 t=5607
she hui 	社会	c=1 d=0.941765 t=5607
she ji 	设计	c=1 d=0.88692 t=5607
she jiao 	社交	c=0 d=0.0822835 t=5607
she me yi si 	射么意思	c=1 d=0.99005 t=5607
she wei 	设为	c=1 d=0.882497 t=5607
she zhi 	摄制	c=1 d=0.965605 t=5607
she zhi 	设置	c=23 d=10.1476 t=5607
she zhi ma 	设置吗	c=1 d=0.955997 t=5607
shen 	神	c=0 d=0.067032 t=5607
shen cha 	审查	c=1 d=0.941765 t=5607
shen da 	甚大	c=1 d=0.965605 t=5607
shen fen 	身份	c=1 d=0.97531 t=5607
shen me 	什么	c=73 d=16.2848 t=5607
shen me jiao 	什么叫	c=1 d=0.951229 t=5607
shen me ren 	什么人	c=1 d=0.588605 t=5607
shen me yi si 	什么意思	c=2 d=1.94176 t=5607
shen qi de 	神奇的	c=1 d=0.786628 t=5607
shen shi 	身世	c=1 d=0.955997 t=5607
shen wen 	审问	c=1 d=0.449329 t=5607
sheng 	省	c=2 d=1.25813 t=5607
sheng cheng 	生成	c=3 d=2.32089 t=5607
sheng huo 	生活	c=1 d=0.767206 t=5607
sheng ji 	升级	c=0 d=0.0729789 t=5607
sheng xiao 	生效	c=2 d=1.81701 t=5607
sheng xiao le 	生效了	c=1 d=1 t=5607
sheng yu 	剩余	c=1 d=0.909373 t=5607
shi 	事	c=1 d=0.980199 t=5607
shi 	使	c=1 d=0.965605 t=5607
shi 	时	c=1 d=0.913931 t=5607
shi 	是	c=42 d=9.44307 t=5607
shi bai 	失败	c=1 d=1 t=5607
shi bie 	识别	c=1 d=0.980199 t=5607
shi bu shi 	是不是	c=8 d=4.45355 t=5607
shi cong 	是从	c=1 d=1 t=5592
shi dang 	适当	c=1 d=0.744532 t=5607
shi de 	使得	c=1 d=0.748264 t=5607
shi dei 	是得	c=1 d=0.927743 t=5607
shi duo shao 	是多少	c=1 d=1 t=5607
shi gan ma de 	是干嘛的	c=1 d=0.980199 t=5607
shi gan shen me 	是干什么	c=3 d=2.00246 t=5607
shi hou 	时候	c=6 d=3.50577 t=5607
shi jian 	时间	c=6 d=2.5214 t=5607
shi ke yi 	是可以	c=1 d=0.97531 t=5607
shi ku 	石窟	c=1 d=0.377192 t=5607
shi li 	示例	c=2 d=1.50816 t=5607
shi ma 	是吗	c=2 d=1.74327 t=5607
shi na li 	是哪里	c=1 d=0.951229 t=5607
shi neng pao 	是能跑	c=1 d=0.941765 t=5607
shi qing 	事情	c=3 d=1.28964 t=5607
shi sha 	是啥	c=3 d=2.6989 t=5607
shi shen me 	是什么	c=27 d=10.0376 t=5607
shi ti mu 	是题目	c=1 d=1 t=5607
shi tu 	试图	c=1 d=0.860708 t=5607
shi wei shen me 	是为什么	c=1 d=0.839457 t=5607
shi wo 	是我	c=3 d=1.72528 t=5607
shi wo de 	是我的	c=2 d=1.71867 t=5607
shi wo xie 	是我些	c=1 d=0.909373 t=5607
shi xi 	实习	c=1 d=0.839457 t=5607
shi xi sheng 	实习生	c=1 d=0.442639 t=5607
shi xian 	实现	c=7 d=4.29811 t=5607
shi xian de 	实现的	c=1 d=0.794534 t=5607
shi xiang yao 	是想要	c=1 d=0.316637 t=5607
shi ya 	是呀	c=1 d=0.726149 t=5607
shi yan 	实验	c=6 d=4.37314 t=5607
shi yan bao gao 	实验报告	c=1 d=0.615697 t=5607
shi yan le 	失言了	c=1 d=0.960789 t=5607
shi yi ge 	是一个	c=4 d=2.89293 t=5607
shi yi xia 	试一下	c=1 d=0.995012 t=5607
shi yin wei 	是因为	c=3 d=2.32963 t=5607
shi yong 	使用	c=12 d=5.4682 t=5607
shi yu 	食欲	c=0 d=0.097531 t=5607
shi yu xuan 	食欲轩	c=1 d=0.980199 t=5607
shi zen me 	是怎么	c=2 d=1.41384 t=5607
shi zhe li mian 	是这里面	c=1 d=0.941765 t=5607
